account_id,customer_id,account_type,account_open_date,account_status,balance,branch_id
A0010209,C001089,Current,2026-01-22,Active,218858.93,B0121
A0010210,C008112,Savings,2025-08-26,Dormant,232616.82,B0048
A0010211,C000113,Current,2023-01-12,Closed,433889.38,B0019
A0010212,C001306,Salary,2024-09-28,Active,468204.25,B0111
A0010213,C006350,Current,2024-08-14,Active,227590.94,B0102
A0010214,C007811,Salary,2023-05-10,Active,229249.24,B0162
A0010215,C006993,Savings,2025-07-20,Active,367135.54,B0103
A0010216,C003724,Current,2023-10-13,Active,472687.56,B0199
A0010217,C008549,Salary,2024-07-21,Active,285610.05,B0058
A0010218,C009931,Salary,2022-01-15,Active,345726.08,B0182
A0010219,C000938,Salary,2024-02-28,Active,447255.07,B0154
A0010220,C000870,Savings,2024-10-10,Active,301735.92,B0006
A0010221,C001968,Current,2024-12-23,Active,408207.37,B0041
A0010222,C007933,Savings,2024-10-01,Active,272940.39,B0184
A0010223,C009813,Savings,2021-12-18,Active,352807.15,B0045
A0010224,C008759,Current,2023-06-22,Active,430533.07,B0066
A0010225,C008146,Savings,2025-11-22,Dormant,173494.64,B0107
A0010226,C009442,Current,2023-03-02,Active,92974.72,B0110
A0010227,C008713,Current,2022-11-16,Dormant,35024.92,B0192
A0010228,C004770,Salary,2023-04-20,Active,456571.8,B0116
A0010229,C000318,Salary,2023-03-14,Active,61126.03,B0085
A0010230,C004016,Savings,2022-04-27,Active,13178.95,B0168
A0010231,C005122,Savings,2022-08-23,Active,347602.22,B0165
A0010232,C009980,Current,2024-01-14,Active,414181.03,B0195
A0010233,C007178,Salary,2022-12-25,Active,410074.86,B0162
A0010234,C009080,Salary,2022-07-05,Dormant,475937.57,B0077
A0010235,C009925,Salary,2023-03-20,Closed,195431.57,B0143
A0010236,C006092,Current,2025-12-30,Active,425377.29,B0080
A0010237,C004890,Savings,2024-04-26,Active,330571.71,B0040
A0010238,C004061,Current,2024-09-19,Closed,492388.05,B0155
A0010239,C009778,Savings,2024-12-20,Dormant,348285.64,B0053
A0010240,C002685,Salary,2025-06-14,Active,114958.68,B0048
A0010241,C002566,Salary,2024-02-03,Active,476377.24,B0140
A0010242,C009416,Current,2022-08-25,Closed,291903.3,B0157
A0010243,C003187,Salary,2021-10-25,Active,415336.79,B0033
A0010244,C007615,Savings,2024-12-19,Active,415162.02,B0059
A0010245,C006112,Salary,2023-08-16,Active,62820.32,B0033
A0010246,C004954,Salary,2022-01-11,Active,223849.5,B0162
A0010247,C000948,Current,2022-11-09,Active,265093.02,B0100
A0010248,C002376,Savings,2022-06-16,Active,24653.66,B0101
A0010249,C005430,Savings,2024-01-16,Active,130352.88,B0062
A0010250,C000783,Salary,2023-05-09,Closed,399078.35,B0016
A0010251,C005044,Savings,2023-07-07,Closed,142007.79,B0031
A0010252,C007276,Salary,2022-04-12,Active,223867.35,B0189
A0010253,C003438,Salary,2023-01-21,Active,64958.86,B0066
A0010254,C007736,Current,2025-04-06,Closed,170584.93,B0009
A0010255,C007354,Salary,2021-08-28,Active,325553.87,B0105
A0010256,C005442,Savings,2025-01-25,Dormant,183355.34,B0016
A0010257,C004186,Salary,2023-06-03,Active,216612.69,B0133
A0010258,C000615,Current,2022-04-02,Closed,399515.78,B0031
A0010259,C001988,Salary,2024-12-16,Closed,147132.6,B0134
A0010260,C001069,Savings,2024-10-20,Closed,102655.68,B0160
A0010261,C009538,Savings,2024-01-25,Active,122710.78,B0163
A0010262,C007790,Current,2022-02-07,Active,18492.12,B0027
A0010263,C001280,Current,2025-06-08,Active,494961.64,B0064
A0010264,C004182,Salary,2023-11-28,Dormant,154844.25,B0005
A0010265,C007164,Salary,2023-01-29,Dormant,446709.83,B0090
A0010266,C007049,Current,2026-07-10,Active,149835.03,B0118
A0010267,C002318,Current,2023-11-17,Closed,384402.69,B0067
A0010268,C004509,Savings,2026-06-30,Closed,48629.75,B0173
A0010269,C001516,Current,2021-11-06,Active,342282.02,B0043
A0010270,C000402,Salary,2021-11-25,Closed,444598.0,B0004
A0010271,C004684,Salary,2023-01-27,Active,231378.84,B0074
A0010272,C001739,Savings,2023-07-22,Active,223588.74,B0110
A0010273,C004539,Salary,2022-10-06,Active,341296.8,B0055
A0010274,C006782,Savings,2026-08-03,Active,468497.2,B0164
A0010275,C001851,Savings,2024-08-24,Active,74254.72,B0021
A0010276,C006914,Savings,2022-07-27,Active,5608.41,B0119
A0010277,C008954,Savings,2025-05-03,Active,404475.13,B0199
A0010278,C004957,Salary,2023-06-06,Active,450601.41,B0111
A0010279,C008188,Current,2022-08-18,Dormant,408274.51,B0117
A0010280,C007934,Salary,2022-12-10,Dormant,174364.77,B0154
A0010281,C004651,Salary,2025-01-20,Active,88943.43,B0024
A0010282,C002580,Savings,2023-04-03,Closed,100910.64,B0021
A0010283,C000666,Current,2023-02-17,Active,101967.91,B0038
A0010284,C004045,Salary,2026-05-10,Closed,175500.53,B0196
A0010285,C003200,Savings,2025-01-31,Dormant,426215.64,B0123
A0010286,C006418,Salary,2022-03-26,Active,303130.41,B0086
A0010287,C003701,Current,2024-10-31,Active,404783.87,B0055
A0010288,C004315,Salary,2024-07-25,Active,157473.27,B0005
A0010289,C008861,Salary,2024-11-02,Active,379764.15,B0125
A0010290,C002647,Salary,2025-07-25,Closed,146049.75,B0039
A0010291,C007691,Current,2026-08-07,Active,224790.64,B0077
A0010292,C000757,Salary,2021-10-30,Active,411709.65,B0049
A0010293,C005998,Salary,2022-05-13,Active,240723.93,B0055
A0010294,C005358,Salary,2021-12-31,Active,130846.88,B0063
A0010295,C007393,Salary,2022-06-25,Closed,186326.21,B0036
A0010296,C006263,Salary,2023-10-13,Active,391125.33,B0109
A0010297,C005112,Current,2022-07-01,Active,157874.83,B0010
A0010298,C005476,Salary,2022-09-04,Closed,404209.1,B0037
A0010299,C008676,Current,2022-06-28,Active,284333.64,B0092
A0010300,C003754,Salary,2024-03-14,Dormant,345869.53,B0023
A0010301,C007241,Savings,2023-06-17,Closed,271211.23,B0063
A0010302,C008506,Savings,2024-07-21,Active,144497.85,B0079
A0010303,C006623,Savings,2025-03-06,Closed,330247.57,B0113
A0010304,C008436,Current,2025-08-26,Active,335139.94,B0070
A0010305,C005971,Salary,2022-04-06,Active,332203.99,B0192
A0010306,C004248,Savings,2024-03-01,Dormant,45881.25,B0081
A0010307,C003290,Savings,2026-01-05,Active,185445.23,B0134
A0010308,C003256,Salary,2026-07-30,Dormant,101931.51,B0083
A0010309,C006502,Current,2023-01-07,Active,329443.63,B0198
A0010310,C007512,Salary,2022-06-03,Active,103746.27,B0070
A0010311,C007966,Savings,2023-10-11,Active,53852.96,B0132
A0010312,C008564,Savings,2022-06-24,Active,388330.24,B0063
A0010313,C003757,Savings,2021-09-21,Active,157274.52,B0055
A0010314,C009206,Salary,2023-07-18,Active,30269.51,B0011
A0010315,C000716,Current,2024-10-17,Active,162268.09,B0161
A0010316,C000954,Salary,2023-09-11,Active,364770.78,B0041
A0010317,C004246,Current,2025-04-20,Active,224713.43,
A0010318,C006072,Savings,2025-03-25,Active,331077.66,B0192
A0010319,C003868,Savings,2023-04-18,Active,315344.35,B0173
A0010320,C009000,Salary,2024-11-28,Active,342696.7,B0134
A0010321,C005543,Savings,2023-08-18,Active,177759.88,B0163
A0010322,C005175,Salary,2025-12-20,Active,82764.98,B0031
A0010323,C003166,Current,2023-07-17,Active,96322.81,B0193
A0010324,C005331,Savings,2023-12-19,Closed,484635.8,B0138
A0010325,C007527,Savings,2024-10-30,Active,436547.72,B0068
A0010326,C008788,Salary,2023-06-19,Active,79059.92,B0177
A0010327,C001058,Salary,2026-05-14,Dormant,194912.43,B0017
A0010328,C004232,Salary,2025-02-27,Active,408795.17,B0011
A0010329,C008120,Salary,2024-12-21,Dormant,240828.01,B0187
A0010330,C004867,Current,2025-07-09,Active,346946.9,B0055
A0010331,C006607,Current,2025-07-19,Active,486195.54,B0136
A0010332,C001681,Current,2025-07-07,Dormant,188341.1,B0074
A0010333,C001909,Current,2023-07-19,Active,120094.0,B0117
A0010334,C002249,Savings,2026-06-20,Dormant,472671.26,B0187
A0010335,C003404,Salary,2025-08-28,Active,105676.35,B0093
A0010336,C001440,Current,2022-11-06,Active,222122.33,B0091
A0010337,C000370,Salary,2023-12-08,Active,452115.13,B0140
A0010338,C004415,Savings,2024-02-01,Dormant,147226.34,B0180
A0010339,C006793,Salary,2024-08-26,Dormant,440588.86,B0091
A0010340,C000601,Salary,2021-11-15,Active,230052.19,B0062
A0010341,C005577,Savings,2023-12-05,Dormant,279469.64,B0015
A0010342,C005941,Current,2021-09-25,Closed,244215.21,B0084
A0010343,C004196,Current,2023-12-29,Dormant,175297.86,B0185
A0010344,C000262,Current,2025-01-23,Dormant,122645.0,B0164
A0010345,C007278,Current,2022-07-05,Dormant,133633.84,B0170
A0010346,C002851,Salary,2024-12-30,Closed,275678.8,B0171
A0010347,C005890,Current,2021-10-30,Active,143518.56,B0196
A0010348,C003525,Salary,2025-10-25,Closed,291486.18,B0006
A0010349,C000384,Salary,2023-12-26,Active,78046.82,B0147
A0010350,C002708,Current,2025-02-24,Closed,225906.52,B0024
A0010351,C000381,Savings,2023-12-10,Closed,423253.79,B0017
A0010352,C005398,Savings,2021-08-19,Active,46823.59,B0101
A0010353,C003793,Savings,2022-07-11,Active,164940.08,B0041
A0010354,C000138,Current,2025-07-24,Active,345400.16,B0180
A0010355,C002751,Current,2022-06-19,Active,143137.25,B0031
A0010356,C002364,Salary,2022-06-07,Active,336228.75,B0025
A0010357,C000649,Salary,2023-10-02,Active,222734.86,B0073
A0010358,C001036,Salary,2023-09-18,Active,162719.96,B0115
A0010359,C004207,Salary,2022-09-28,Active,485249.21,B0091
A0010360,C004901,Salary,2023-10-22,Active,53340.61,B0081
A0010361,C006697,Savings,2023-05-27,Closed,20935.34,B0101
A0010362,C009316,Current,2026-05-24,Dormant,310207.23,B0073
A0010363,C009725,Current,2022-06-17,Closed,213744.5,B0026
A0010364,C009016,Current,2025-03-05,Active,143942.64,B0073
A0010365,C006968,Savings,2022-07-21,Active,7772.85,B0022
A0010366,C005605,Savings,2022-08-02,Active,6481.42,B0041
A0010367,C008941,Current,2023-09-09,Active,172346.34,B0029
A0010368,C000675,Savings,2021-12-07,Dormant,340015.52,B0182
A0010369,C003303,Savings,2022-07-22,Active,252325.09,B0059
A0010370,C003492,Salary,2023-05-22,Active,476576.04,B0141
A0010371,C000918,Current,2023-12-13,Active,53966.71,B0033
A0010372,C000487,Current,2025-06-10,Active,488281.14,B0146
A0010373,C003018,Savings,2022-12-24,Active,457036.16,B0177
A0010374,C009430,Salary,2023-12-09,Dormant,158316.98,B0064
A0010375,C003689,Current,2026-01-15,Active,18334.71,B0043
A0010376,C001672,Savings,2024-05-12,Dormant,414422.64,B0085
A0010377,C000968,Current,2022-11-30,Dormant,110156.66,B0138
A0010378,C003781,Salary,2025-10-05,Active,182834.5,B0110
A0010379,C008773,Current,2024-10-28,Active,267299.0,B0077
A0010380,C007442,Savings,2023-09-27,Active,476304.96,B0067
A0010381,C003581,Salary,2022-04-17,Closed,120710.91,B0081
A0010382,C008877,Current,2025-05-01,Dormant,158373.75,B0107
A0010383,C001199,Savings,2026-07-27,Closed,378727.1,B0024
A0010384,C008140,Current,2024-09-24,Active,247580.1,B0191
A0010385,C006852,Current,2023-03-03,Active,191421.22,B0192
A0010386,C005933,Current,2022-05-18,Active,492041.54,B0081
A0010387,C003487,Salary,2025-12-12,Active,256709.3,B0153
A0010388,C002056,Salary,2026-07-10,Active,61026.03,B0080
A0010389,C007770,Savings,2025-11-25,Active,311505.83,B0130
A0010390,C001684,Current,2021-12-27,Active,402088.53,B0045
A0010391,C009126,Salary,2022-02-16,Dormant,277310.67,B0058
A0010392,C008397,Salary,2025-11-04,Dormant,155930.26,B0167
A0010393,C005401,Current,2024-10-22,Active,410062.39,B0123
A0010394,C009055,Salary,2022-06-12,Active,164462.14,B0177
A0010395,C005706,Current,2023-07-23,Active,422488.96,B0014
A0010396,C000357,Savings,2024-11-15,Dormant,225527.54,B0164
A0010397,C009745,Salary,2021-10-01,Active,66868.67,B0166
A0010398,C006096,Salary,2022-09-04,Active,339366.53,B0076
A0010399,C005542,Current,2025-05-11,Active,345465.96,B0173
A0010400,C005782,Salary,2023-10-03,Dormant,182353.58,B0027
A0010401,C007167,Savings,2022-01-21,Closed,326064.39,B0115
A0010402,C008550,Savings,2026-02-09,Active,165583.14,B0048
A0010403,C005029,Savings,2022-10-28,Dormant,291383.7,B0145
A0010404,C001310,Salary,2023-02-17,Closed,143374.21,B0073
A0010405,C009698,Current,2024-09-28,Active,95975.38,B0198
A0010406,C006304,Current,2022-06-16,Closed,383470.17,B0014
A0010407,C000497,Current,2026-07-16,Dormant,362663.33,B0045
A0010408,C004927,Salary,2022-04-07,Active,480630.48,B0023
A0010409,C000844,Salary,2022-08-14,Active,304230.0,B0133
A0010410,C006028,Current,2022-01-28,Active,203645.78,B0198
A0010411,C005226,Salary,2025-02-28,Closed,355859.94,B0023
A0010412,C001158,Savings,2023-06-27,Active,66784.81,B0005
A0010413,C008414,Current,2025-04-12,Dormant,498614.09,B0023
A0010414,C004657,Current,2025-05-04,Active,383832.76,B0091
A0010415,C004224,Savings,2025-07-03,Active,93605.77,B0138
A0010416,C001384,Savings,2022-10-29,Dormant,102433.46,B0199
A0010417,C008817,Salary,2021-10-16,Closed,145778.09,B0003
A0010418,C002433,Current,2024-06-20,Active,120049.73,B0163
A0010419,C004710,Savings,2022-11-18,Active,239791.18,B0154
A0010420,C007183,Current,2024-01-09,Active,214510.12,B0082
A0010421,C002067,Salary,2024-10-17,Dormant,37328.5,B0166
A0010422,C002344,Current,2022-11-14,Closed,165589.38,B0135
A0010423,C008382,Savings,2026-07-28,Dormant,292766.32,B0074
A0010424,C008748,Salary,2024-10-23,Active,124784.48,B0179
A0010425,C003307,Savings,2025-12-05,Dormant,148290.48,B0071
A0010426,C008152,Salary,2024-07-11,Dormant,454534.95,B0170
A0010427,C009115,Savings,2024-01-06,Active,176134.99,B0089
A0010428,C003221,Salary,2023-09-15,Active,18728.8,B0022
A0010429,C001210,Savings,2022-01-26,Active,194736.68,B0119
A0010430,C005623,Salary,2023-06-09,Closed,261564.64,B0022
A0010431,C001745,Salary,2025-11-15,Active,479117.68,B0117
A0010432,C001449,Current,2023-07-29,Active,328418.57,B0050
A0010433,C002313,Savings,2022-09-18,Active,228810.96,B0007
A0010434,C006233,Salary,2024-03-03,Closed,291106.31,B0068
A0010435,C009426,Current,2022-04-07,Dormant,464949.51,B0099
A0010436,C004817,Salary,2025-07-22,Active,151148.59,B0151
A0010437,C002160,Current,2022-10-17,Active,305956.22,B0037
A0010438,C008251,Savings,2025-03-12,Active,122572.98,B0125
A0010439,C006629,Current,2024-08-09,Dormant,22711.94,B0043
A0010440,C000367,Current,2023-03-30,Active,433709.75,B0131
A0010441,C006869,Savings,2021-09-20,Dormant,386405.97,B0022
A0010442,C001072,Salary,2026-06-03,Closed,175017.12,B0018
A0010443,C008286,Savings,2024-09-29,Active,217427.35,B0102
A0010444,C002127,Salary,2024-05-30,Active,186742.88,B0088
A0010445,C008267,Salary,2024-06-02,Active,300892.9,B0120
A0010446,C006047,Current,2023-09-25,Closed,234297.14,B0072
A0010447,C009660,Savings,2022-02-08,Active,433585.96,B0003
A0010448,C002065,Salary,2024-11-02,Dormant,341871.88,B0085
A0010449,C003162,Salary,2025-02-15,Closed,156865.36,B0048
A0010450,C005065,Current,2024-01-27,Active,320314.62,B0089
A0010451,C003247,Current,2026-07-19,Active,163318.8,B0173
A0010452,C002575,Current,2022-03-22,Dormant,72299.3,B0039
A0010453,C000395,Current,2022-05-09,Active,146403.23,B0051
A0010454,C006670,Savings,2021-09-25,Closed,368718.89,B0196
A0010455,C007957,Salary,2023-10-01,Closed,191217.27,B0145
A0010456,C003686,Salary,2021-08-26,Active,284456.4,B0083
A0010457,C008211,Savings,2024-10-19,Active,299929.78,B0074
A0010458,C005725,Salary,2023-08-03,Active,490573.21,B0020
A0010459,C000277,Salary,2023-08-09,Closed,448326.16,B0041
A0010460,C008233,Savings,2022-01-14,Dormant,366987.28,B0075
A0010461,C002430,Salary,2024-07-31,Active,267312.26,B0077
A0010462,C008518,Salary,2024-11-19,Dormant,122152.8,B0132
A0010463,C002619,Savings,2022-03-09,Closed,272843.51,B0161
A0010464,C009920,Salary,2022-07-12,Active,126840.7,B0015
A0010465,C002011,Current,2023-02-13,Active,194577.66,B0145
A0010466,C006178,Salary,2024-02-15,Active,137808.54,B0116
A0010467,C000109,Salary,2024-02-14,Active,242422.95,B0193
A0010468,C000879,Salary,2026-03-29,Closed,425293.76,B0178
A0010469,C000841,Savings,2025-12-14,Active,183054.53,B0022
A0010470,C003018,Salary,2023-02-14,Active,225599.42,B0060
A0010471,C001104,Savings,2024-09-06,Active,293912.1,B0107
A0010472,C004337,Salary,2021-12-23,Active,336415.2,B0139
A0010473,C003747,Savings,2025-02-06,Active,381989.88,B0120
A0010474,C000489,Current,2025-10-29,Active,366696.04,B0192
A0010475,C002695,Salary,2021-10-05,Active,341171.19,B0131
A0010476,C002698,Savings,2025-10-31,Closed,430389.45,B0150
A0010477,C004482,Salary,2024-08-01,Active,87056.62,B0146
A0010478,C008967,Current,2025-10-11,Active,211323.68,B0008
A0010479,C003041,Current,2024-07-06,Dormant,229954.34,B0014
A0010480,C009461,Current,2025-08-03,Active,404204.86,B0108
A0010481,C004077,Salary,2022-02-24,Dormant,17476.82,B0159
A0010482,C006993,Salary,2025-06-20,Active,349559.48,B0120
A0010483,C003732,Current,2025-02-17,Active,189751.78,B0144
A0010484,C007643,Current,2025-05-22,Dormant,426948.29,B0006
A0010485,C005125,Savings,2024-09-10,Active,17949.39,B0015
A0010486,C008081,Current,2021-12-17,Closed,230784.78,B0144
A0010487,C002495,Salary,2023-01-25,Dormant,120258.58,B0041
A0010488,C001291,Salary,2023-07-29,Active,424432.23,B0150
A0010489,C005004,Salary,2021-10-19,Closed,188164.58,B0080
A0010490,C009454,Salary,2021-09-03,Active,381433.99,B0122
A0010491,C000767,Savings,2023-09-11,Active,226751.74,B0142
A0010492,C006034,Current,2023-12-27,Active,178499.76,B0031
A0010493,C006287,Savings,2026-02-23,Dormant,117292.01,B0113
A0010494,C001289,Salary,2025-12-19,Active,417478.57,B0173
A0010495,C006497,Current,2023-04-24,Active,294455.16,B0127
A0010496,C005949,Savings,2023-04-02,Dormant,335797.72,B0117
A0010497,C002403,Salary,2026-02-25,Active,264414.42,B0024
A0010498,C003586,Savings,2022-03-14,Closed,292016.39,B0073
A0010499,C000903,Current,2022-05-23,Active,387018.44,B0145
A0010500,C009400,Current,2022-09-26,Active,193276.12,B0119
A0010501,C002089,Current,2024-03-18,Closed,478816.65,B0114
A0010502,C000142,Salary,2022-01-09,Closed,279170.39,B0007
A0010503,C000799,Salary,2024-03-11,Active,133248.83,B0197
A0010504,C009475,Salary,2025-08-12,Active,334905.47,B0019
A0010505,C009092,Salary,2022-09-14,Active,4898.88,B0042
A0010506,C005787,Salary,2026-01-24,Dormant,333125.56,B0035
A0010507,C005407,Salary,2026-05-14,Active,60846.32,B0110
A0010508,C006095,Current,2023-04-27,Active,41839.34,B0098
A0010509,C006641,Salary,2021-12-08,Dormant,376493.11,B0173
A0010510,C005038,Salary,2022-02-24,Dormant,244087.53,B0050
A0010511,C000546,Current,2025-04-02,Dormant,65127.63,B0045
A0010512,C003074,Savings,2021-11-19,Active,188994.37,B0057
A0010513,C005622,Salary,2025-10-23,Active,491225.28,B0167
A0010514,C007416,Savings,2021-08-18,Active,269098.8,B0098
A0010515,C004330,Current,2025-07-04,Active,116574.6,B0126
A0010516,C008965,Savings,2023-09-01,Active,265859.91,B0039
A0010517,C000632,Salary,2022-08-29,Active,151940.3,B0162
A0010518,C009377,Current,2025-06-13,Active,116445.42,B0082
A0010519,C000434,Current,2023-12-14,Dormant,351714.81,B0024
A0010520,C000169,Current,2022-09-06,Dormant,212999.41,B0091
A0010521,C003622,Current,2024-08-18,Dormant,111979.2,B0129
A0010522,C007861,Savings,2023-11-10,Closed,159651.32,B0039
A0010523,C001695,Savings,2024-01-30,Active,63343.17,B0143
A0010524,C005931,Savings,2022-03-02,Active,227353.9,B0196
A0010525,C006414,Current,2022-12-02,Active,482840.31,B0025
A0010526,C002357,Current,2025-01-01,Dormant,236544.4,B0128
A0010527,C005004,Salary,2022-03-27,Closed,115785.9,B0060
A0010528,C008739,Salary,2023-06-07,Closed,198244.3,B0200
A0010529,C003168,Salary,2026-02-22,Active,463123.87,B0157
A0010530,C000056,Salary,2024-02-22,Active,398572.95,B0099
A0010531,C005247,Savings,2023-10-25,Dormant,324306.82,B0152
A0010532,C001864,Savings,2026-04-24,Closed,109340.51,B0152
A0010533,C006964,Current,2022-06-05,Active,53849.42,B0030
A0010534,C001181,Salary,2022-05-10,Active,436879.99,B0108
A0010535,C007528,Current,2024-12-01,Active,70296.86,B0127
A0010536,C000024,Current,2023-03-25,Active,409314.37,B0016
A0010537,C009655,Salary,2022-02-20,Dormant,306346.69,B0051
A0010538,C001707,Current,2026-07-02,Closed,77382.77,B0177
A0010539,C009640,Salary,2025-03-21,Active,223125.63,B0141
A0010540,C004858,Current,2022-07-11,Active,52738.01,B0018
A0010541,C001172,Savings,2024-07-27,Dormant,459955.9,B0103
A0010542,C004930,Salary,2023-11-23,Active,316949.5,B0183
A0010543,C007244,Salary,2024-08-28,Dormant,470382.95,B0064
A0010544,C004506,Savings,2025-02-28,Active,124751.03,B0027
A0010545,C000280,Salary,2024-06-26,Dormant,433962.29,B0196
